API NO.,PlatLink,District,Lease,Well Number,Permitted Operator,County,Status Date,Status Number,Wellbore Profiles,Filing Purpose,Amend,Total Depth,Stacked Lateral Parent Well DP #,Status,PlatFilePath
32946694,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946694&rrcActionMan=H4sIAAAAAAAAAM1Ry2rDMBD8Gvdo9LBCc9iDCem5SUNzMDkotlAEtmVWch_gj-_KIdA6PZdelp3ZYRiNJs4YiIkzDvwBsS7r6Hy_r7Gp2Alm_t2c9TAEkdM5j-ZDh9z6t0yWRSFJICATT9tjSatMa4OubV1vnw12LobdaPDz6po3nkQFdCZefHPwG922RChAE0fsD_7FaKwvRD0CuwtThflaog35oFF3r7odzZyRPLlUmdhIsU5QwdlY14eji8mN7H5gLhZ4oRcFME4vmYcgmDh15eSNW-Tjf1ZWuJW0gkFbg9_K-LU5fqqWupSVPl0AZ5OEtZqKtKk0VjTuDf5X9V-hmj4-tAIAAA,32946694,Links Images GIS Viewer Completion,08,CRESPI C30E (61850),5H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 11/30/2023 Approved: 01/05/2024,895626,Horizontal,New Drill,N,10605,data/plat_files/5H/32946694.tif
32946695,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946695&rrcActionMan=H4sIAAAAAAAAAM1Ry2rDMBD8Gvdo9LBCc9iDCem5SUNzMDkotlAEtmVWch_gj-_KIdA6PZdelp3ZYRiNJs4YiIkzDvwBsS7r6Hy_r7Gp2Alm_t2c9TAEkdM5j-ZDh9z6t0yWRSFJICATT9tjSatMa4OubV1vnw12LobdaPDz6po3nkQFdCZefHPwG922RChAE0fsD_7FaKwvRD0CuwtThflaog35oFF3r7odzZyRPLlUmdhIsU5QwdlY14eji8mN7H5gLhZ4oRcFME4vmYcgmDh15eSNW-Tjf1ZWuJW0gkFbg9_K-LU5fqqWupSVPl0AZ5OEtZqKtKk0VjTuDf5X9V-hmj4-tAIAAA,32946695,Links Images GIS Viewer Completion,08,CRESPI C30F (61820),6H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 11/30/2023 Approved: 01/05/2024,895620,Horizontal,New Drill,N,10605,data/plat_files/6H/32946695.tif
32946693,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946693&rrcActionMan=H4sIAAAAAAAAAM1Ry2rDMBD8Gvdo9LBCc9iDCem5SUNzMDkotlAEtmVWch_gj-_KIdA6PZdelp3ZYRiNJs4YiIkzDvwBsS7r6Hy_r7Gp2Alm_t2c9TAEkdM5j-ZDh9z6t0yWRSFJICATT9tjSatMa4OubV1vnw12LobdaPDz6po3nkQFdCZefHPwG922RChAE0fsD_7FaKwvRD0CuwtThflaog35oFF3r7odzZyRPLlUmdhIsU5QwdlY14eji8mN7H5gLhZ4oRcFME4vmYcgmDh15eSNW-Tjf1ZWuJW0gkFbg9_K-LU5fqqWupSVPl0AZ5OEtZqKtKk0VjTuDf5X9V-hmj4-tAIAAA,32946693,Links Images GIS Viewer Completion,08,CRESPI E30A (62045),1H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 11/30/2023 Approved: 01/05/2024,895616,Horizontal,New Drill,N,10605,data/plat_files/1H/32946693.tif
32946692,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946692&rrcActionMan=H4sIAAAAAAAAAM1Ry2rDMBD8Gvdo9LBCc9iDCem5SUNzMDkotlAEtmVWch_gj-_KIdA6PZdelp3ZYRiNJs4YiIkzDvwBsS7r6Hy_r7Gp2Alm_t2c9TAEkdM5j-ZDh9z6t0yWRSFJICATT9tjSatMa4OubV1vnw12LobdaPDz6po3nkQFdCZefHPwG922RChAE0fsD_7FaKwvRD0CuwtThflaog35oFF3r7odzZyRPLlUmdhIsU5QwdlY14eji8mN7H5gLhZ4oRcFME4vmYcgmDh15eSNW-Tjf1ZWuJW0gkFbg9_K-LU5fqqWupSVPl0AZ5OEtZqKtKk0VjTuDf5X9V-hmj4-tAIAAA,32946692,Links Images GIS Viewer Completion,08,CRESPI E30B (62153),2H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 11/30/2023 Approved: 01/05/2024,895615,Horizontal,New Drill,N,10605,data/plat_files/2H/32946692.tif
32946691,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946691&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LBCc9iDCem5SUNzMDkotnAEtmVWch-gj-_KIdA6PZdelp3ZYZidyBkDETnjwB8Q67IO1g37GpuKnWDm381Zj6MXOZ3zYD60z1v3lsmyKCQJBGTiaXssaZVpbdB2nR3aZ4O9DX43Gfy8uuaNI1EBvQkX1xzcRncdEQrQhAmHg3sxGusLUY_A7sJUfr6W2Pp81Kj7V91NZs5InlyqTGykWCeo4GxaO_ijDcmN7H5gLhZ4oRcFME6fzEMQTJy6cvLGLfLxPyvL30pawahbg9_K-LU5fqqWupQVZBTAWZSwVrEAwaJKcEXj3uB_Vf8F9TcbVrQCAAA,32946691,Links Images GIS Viewer Completion,08,CRESPI E30C (61849),3H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 11/30/2023 Approved: 01/05/2024,895614,Horizontal,New Drill,N,10605,data/plat_files/3H/32946691.tif
32946690,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946690&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LBCc9iDCem5SUNzMDkotnAEtmVWch-gj-_KIdA6PZdelp3ZYZidyBkDETnjwB8Q67IO1g37GpuKnWDm381Zj6MXOZ3zYD60z1v3lsmyKCQJBGTiaXssaZVpbdB2nR3aZ4O9DX43Gfy8uuaNI1EBvQkX1xzcRncdEQrQhAmHg3sxGusLUY_A7sJUfr6W2Pp81Kj7V91NZs5InlyqTGykWCeo4GxaO_ijDcmN7H5gLhZ4oRcFME6fzEMQTJy6cvLGLfLxPyvL30pawahbg9_K-LU5fqqWupQVZBTAWZSwVrEAwaJKcEXj3uB_Vf8F9TcbVrQCAAA,32946690,Links Images GIS Viewer Completion,08,CRESPI E30D (61927),4H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 11/30/2023 Approved: 01/05/2024,895613,Horizontal,New Drill,N,10605,data/plat_files/4H/32946690.tif
32946689,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946689&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LBCc9iDCem5SUNzMDkotnAEtmVWch-gj-_KIdA6PZdelp3ZYZidyBkDETnjwB8Q67IO1g37GpuKnWDm381Zj6MXOZ3zYD60z1v3lsmyKCQJBGTiaXssaZVpbdB2nR3aZ4O9DX43Gfy8uuaNI1EBvQkX1xzcRncdEQrQhAmHg3sxGusLUY_A7sJUfr6W2Pp81Kj7V91NZs5InlyqTGykWCeo4GxaO_ijDcmN7H5gLhZ4oRcFME6fzEMQTJy6cvLGLfLxPyvL30pawahbg9_K-LU5fqqWupQVZBTAWZSwVrEAwaJKcEXj3uB_Vf8F9TcbVrQCAAA,32946689,Links Images GIS Viewer Completion,08,CRESPI E30E (62059),5H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 11/30/2023 Approved: 01/05/2024,895612,Horizontal,New Drill,N,10605,data/plat_files/5H/32946689.tif
32946688,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946688&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LBCc9iDCem5SUNzMDkotnAEtmVWch-gj-_KIdA6PZdelp3ZYZidyBkDETnjwB8Q67IO1g37GpuKnWDm381Zj6MXOZ3zYD60z1v3lsmyKCQJBGTiaXssaZVpbdB2nR3aZ4O9DX43Gfy8uuaNI1EBvQkX1xzcRncdEQrQhAmHg3sxGusLUY_A7sJUfr6W2Pp81Kj7V91NZs5InlyqTGykWCeo4GxaO_ijDcmN7H5gLhZ4oRcFME6fzEMQTJy6cvLGLfLxPyvL30pawahbg9_K-LU5fqqWupQVZBTAWZSwVrEAwaJKcEXj3uB_Vf8F9TcbVrQCAAA,32946688,Links Images GIS Viewer Completion,08,CRESPI E30F (61826),6H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 11/30/2023 Approved: 01/04/2024,895611,Horizontal,New Drill,N,10605,data/plat_files/6H/32946688.tif
32946722,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946722&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LBCc9iDCem5SUNzMDkotnAEtmVWch-gj-_KIdA6PZdelp3ZYZidyBkDETnjwB8Q67IO1g37GpuKnWDm381Zj6MXOZ3zYD60z1v3lsmyKCQJBGTiaXssaZVpbdB2nR3aZ4O9DX43Gfy8uuaNI1EBvQkX1xzcRncdEQrQhAmHg3sxGusLUY_A7sJUfr6W2Pp81Kj7V91NZs5InlyqTGykWCeo4GxaO_ijDcmN7H5gLhZ4oRcFME6fzEMQTJy6cvLGLfLxPyvL30pawahbg9_K-LU5fqqWupQVZBTAWZSwVrEAwaJKcEXj3uB_Vf8F9TcbVrQCAAA,32946722,Links Images GIS Viewer Completion,08,GUNS UP 2S (62083),219H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/09/2024,895696,Horizontal,New Drill,N,10546,data/plat_files/219H/32946722.tif
32946723,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946723&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LBCc9iDCem5SUNzMDkotnAEtmVWch-gj-_KIdA6PZdelp3ZYZidyBkDETnjwB8Q67IO1g37GpuKnWDm381Zj6MXOZ3zYD60z1v3lsmyKCQJBGTiaXssaZVpbdB2nR3aZ4O9DX43Gfy8uuaNI1EBvQkX1xzcRncdEQrQhAmHg3sxGusLUY_A7sJUfr6W2Pp81Kj7V91NZs5InlyqTGykWCeo4GxaO_ijDcmN7H5gLhZ4oRcFME6fzEMQTJy6cvLGLfLxPyvL30pawahbg9_K-LU5fqqWupQVZBTAWZSwVrEAwaJKcEXj3uB_Vf8F9TcbVrQCAAA,32946723,Links Images GIS Viewer Completion,08,GUNS UP 2T (62361),220H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/09/2024,895697,Horizontal,New Drill,N,10546,data/plat_files/220H/32946723.tif
32946721,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946721&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LBCc9iDCem5SUNzMDkotnAEtmVWch-gj-_KIdA6PZdelp3ZYZidyBkDETnjwB8Q67IO1g37GpuKnWDm381Zj6MXOZ3zYD60z1v3lsmyKCQJBGTiaXssaZVpbdB2nR3aZ4O9DX43Gfy8uuaNI1EBvQkX1xzcRncdEQrQhAmHg3sxGusLUY_A7sJUfr6W2Pp81Kj7V91NZs5InlyqTGykWCeo4GxaO_ijDcmN7H5gLhZ4oRcFME6fzEMQTJy6cvLGLfLxPyvL30pawahbg9_K-LU5fqqWupQVZBTAWZSwVrEAwaJKcEXj3uB_Vf8F9TcbVrQCAAA,32946721,Links Images GIS Viewer Completion,08,GUNS UP 2W (62368),223H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/09/2024,895698,Horizontal,New Drill,N,10546,data/plat_files/223H/32946721.tif
32946706,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946706&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LBCc9iDCem5SUNzMDkotnAEtmVWch-gj-_KIdA6PZdelp3ZYZidyBkDETnjwB8Q67IO1g37GpuKnWDm381Zj6MXOZ3zYD60z1v3lsmyKCQJBGTiaXssaZVpbdB2nR3aZ4O9DX43Gfy8uuaNI1EBvQkX1xzcRncdEQrQhAmHg3sxGusLUY_A7sJUfr6W2Pp81Kj7V91NZs5InlyqTGykWCeo4GxaO_ijDcmN7H5gLhZ4oRcFME6fzEMQTJy6cvLGLfLxPyvL30pawahbg9_K-LU5fqqWupQVZBTAWZSwVrEAwaJKcEXj3uB_Vf8F9TcbVrQCAAA,32946706,Links Images GIS Viewer Completion,08,DONOVAN 2F (61953),106H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895722,Horizontal,New Drill,N,10546,data/plat_files/106H/32946706.tif
32946707,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946707&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LBCc9iDCem5SUNzMDkotnAEtmVWch-gj-_KIdA6PZdelp3ZYZidyBkDETnjwB8Q67IO1g37GpuKnWDm381Zj6MXOZ3zYD60z1v3lsmyKCQJBGTiaXssaZVpbdB2nR3aZ4O9DX43Gfy8uuaNI1EBvQkX1xzcRncdEQrQhAmHg3sxGusLUY_A7sJUfr6W2Pp81Kj7V91NZs5InlyqTGykWCeo4GxaO_ijDcmN7H5gLhZ4oRcFME6fzEMQTJy6cvLGLfLxPyvL30pawahbg9_K-LU5fqqWupQVZBTAWZSwVrEAwaJKcEXj3uB_Vf8F9TcbVrQCAAA,32946707,Links Images GIS Viewer Completion,08,DONOVAN 2G (62082),107H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895724,Horizontal,New Drill,N,10546,data/plat_files/107H/32946707.tif
32946355,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946355&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LBCc9iDCem5SUNzMDkotnAEtmVWch-gj-_KIdA6PZdelp3ZYZidyBkDETnjwB8Q67IO1g37GpuKnWDm381Zj6MXOZ3zYD60z1v3lsmyKCQJBGTiaXssaZVpbdB2nR3aZ4O9DX43Gfy8uuaNI1EBvQkX1xzcRncdEQrQhAmHg3sxGusLUY_A7sJUfr6W2Pp81Kj7V91NZs5InlyqTGykWCeo4GxaO_ijDcmN7H5gLhZ4oRcFME6fzEMQTJy6cvLGLfLxPyvL30pawahbg9_K-LU5fqqWupQVZBTAWZSwVrEAwaJKcEXj3uB_Vf8F9TcbVrQCAAA,32946355,Links Images GIS Viewer Completion,08,ONEAL-ANNIE 15M (60601),13H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/09/2024,890753,Horizontal,New Drill,Y,9530,data/plat_files/13H/32946355.tif
32946708,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946708&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8mvRo9AzNYQ8mpOc-QnMwOSi2cAS2ZVZyH6CP78oh0Do9l16WndlhmJ3EGQOROOPA7xDrso7OD881NhU7wsy_25MZxyAKOhfRfphQtP5tJUulJAkErMTD7lDSKvPaoOs6N7SPFnsXw9Nk8fPiWjSeRAp6G8--2fut6ToiNKCNEw57_2IN1mei7oHdhKnCfC2xDcVo0PSvppvsnJE8udQrsZVik6GGk23dEA4uZjey-4G5WOCFXihgnD6ZhyCYOX3h5JVb5ON_Vla4lrSG0bQWv5Xxa3P8WC11OSuoJICzJGGjkwLJks5wTePW4H9V_wV8z4R8tAIAAA,32946708,Links Images GIS Viewer Completion,08,DONOVAN 2H (62204),108H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895725,Horizontal,New Drill,N,10546,data/plat_files/108H/32946708.tif
32946709,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946709&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8mvRo9AzNYQ8mpOc-QnMwOSi2cAS2ZVZyH6CP78oh0Do9l16WndlhmJ3EGQOROOPA7xDrso7OD881NhU7wsy_25MZxyAKOhfRfphQtP5tJUulJAkErMTD7lDSKvPaoOs6N7SPFnsXw9Nk8fPiWjSeRAp6G8--2fut6ToiNKCNEw57_2IN1mei7oHdhKnCfC2xDcVo0PSvppvsnJE8udQrsZVik6GGk23dEA4uZjey-4G5WOCFXihgnD6ZhyCYOX3h5JVb5ON_Vla4lrSG0bQWv5Xxa3P8WC11OSuoJICzJGGjkwLJks5wTePW4H9V_wV8z4R8tAIAAA,32946709,Links Images GIS Viewer Completion,08,DONOVAN 2I (62365),109H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895726,Horizontal,New Drill,N,10546,data/plat_files/109H/32946709.tif
32946720,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946720&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8mvRo9AzNYQ8mpOc-QnMwOSi2cAS2ZVZyH6CP78oh0Do9l16WndlhmJ3EGQOROOPA7xDrso7OD881NhU7wsy_25MZxyAKOhfRfphQtP5tJUulJAkErMTD7lDSKvPaoOs6N7SPFnsXw9Nk8fPiWjSeRAp6G8--2fut6ToiNKCNEw57_2IN1mei7oHdhKnCfC2xDcVo0PSvppvsnJE8udQrsZVik6GGk23dEA4uZjey-4G5WOCFXihgnD6ZhyCYOX3h5JVb5ON_Vla4lrSG0bQWv5Xxa3P8WC11OSuoJICzJGGjkwLJks5wTePW4H9V_wV8z4R8tAIAAA,32946720,Links Images GIS Viewer Completion,08,DONOVAN 2J (62056),110H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895727,Horizontal,New Drill,N,10546,data/plat_files/110H/32946720.tif
32946710,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946710&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8mvRo9AzNYQ8mpOc-QnMwOSi2cAS2ZVZyH6CP78oh0Do9l16WndlhmJ3EGQOROOPA7xDrso7OD881NhU7wsy_25MZxyAKOhfRfphQtP5tJUulJAkErMTD7lDSKvPaoOs6N7SPFnsXw9Nk8fPiWjSeRAp6G8--2fut6ToiNKCNEw57_2IN1mei7oHdhKnCfC2xDcVo0PSvppvsnJE8udQrsZVik6GGk23dEA4uZjey-4G5WOCFXihgnD6ZhyCYOX3h5JVb5ON_Vla4lrSG0bQWv5Xxa3P8WC11OSuoJICzJGGjkwLJks5wTePW4H9V_wV8z4R8tAIAAA,32946710,Links Images GIS Viewer Completion,08,DONOVAN 2N (61904),114H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895729,Horizontal,New Drill,N,10546,data/plat_files/114H/32946710.tif
32946711,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946711&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8mvRo9AzNYQ8mpOc-QnMwOSi2cAS2ZVZyH6CP78oh0Do9l16WndlhmJ3EGQOROOPA7xDrso7OD881NhU7wsy_25MZxyAKOhfRfphQtP5tJUulJAkErMTD7lDSKvPaoOs6N7SPFnsXw9Nk8fPiWjSeRAp6G8--2fut6ToiNKCNEw57_2IN1mei7oHdhKnCfC2xDcVo0PSvppvsnJE8udQrsZVik6GGk23dEA4uZjey-4G5WOCFXihgnD6ZhyCYOX3h5JVb5ON_Vla4lrSG0bQWv5Xxa3P8WC11OSuoJICzJGGjkwLJks5wTePW4H9V_wV8z4R8tAIAAA,32946711,Links Images GIS Viewer Completion,08,DONOVAN 2R (62176),118H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895730,Horizontal,New Drill,N,10546,data/plat_files/118H/32946711.tif
32946712,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946712&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8mvRo9AzNYQ8mpOc-QnMwOSi2cAS2ZVZyH6CP78oh0Do9l16WndlhmJ3EGQOROOPA7xDrso7OD881NhU7wsy_25MZxyAKOhfRfphQtP5tJUulJAkErMTD7lDSKvPaoOs6N7SPFnsXw9Nk8fPiWjSeRAp6G8--2fut6ToiNKCNEw57_2IN1mei7oHdhKnCfC2xDcVo0PSvppvsnJE8udQrsZVik6GGk23dEA4uZjey-4G5WOCFXihgnD6ZhyCYOX3h5JVb5ON_Vla4lrSG0bQWv5Xxa3P8WC11OSuoJICzJGGjkwLJks5wTePW4H9V_wV8z4R8tAIAAA,32946712,Links Images GIS Viewer Completion,08,DONOVAN 2U (62367),121H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895731,Horizontal,New Drill,N,10546,data/plat_files/121H/32946712.tif
32946719,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946719&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8mvRo9AzNYQ8mpOc-QnMwOSi2cAS2ZVZyH6CP78oh0Do9l16WndlhmJ3EGQOROOPA7xDrso7OD881NhU7wsy_25MZxyAKOhfRfphQtP5tJUulJAkErMTD7lDSKvPaoOs6N7SPFnsXw9Nk8fPiWjSeRAp6G8--2fut6ToiNKCNEw57_2IN1mei7oHdhKnCfC2xDcVo0PSvppvsnJE8udQrsZVik6GGk23dEA4uZjey-4G5WOCFXihgnD6ZhyCYOX3h5JVb5ON_Vla4lrSG0bQWv5Xxa3P8WC11OSuoJICzJGGjkwLJks5wTePW4H9V_wV8z4R8tAIAAA,32946719,Links Images GIS Viewer Completion,08,DONOVAN 2A (62094),101H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895732,Horizontal,New Drill,N,10546,data/plat_files/101H/32946719.tif
32946713,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946713&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8mvRo9AzNYQ8mpOc-QnMwOSi2cAS2ZVZyH6CP78oh0Do9l16WndlhmJ3EGQOROOPA7xDrso7OD881NhU7wsy_25MZxyAKOhfRfphQtP5tJUulJAkErMTD7lDSKvPaoOs6N7SPFnsXw9Nk8fPiWjSeRAp6G8--2fut6ToiNKCNEw57_2IN1mei7oHdhKnCfC2xDcVo0PSvppvsnJE8udQrsZVik6GGk23dEA4uZjey-4G5WOCFXihgnD6ZhyCYOX3h5JVb5ON_Vla4lrSG0bQWv5Xxa3P8WC11OSuoJICzJGGjkwLJks5wTePW4H9V_wV8z4R8tAIAAA,32946713,Links Images GIS Viewer Completion,08,DONOVAN 2C (61799),103H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895733,Horizontal,New Drill,N,10546,data/plat_files/103H/32946713.tif
32946714,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946714&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8mvRo9AzNYQ8mpOc-QnMwOSi2cAS2ZVZyH6CP78oh0Do9l16WndlhmJ3EGQOROOPA7xDrso7OD881NhU7wsy_25MZxyAKOhfRfphQtP5tJUulJAkErMTD7lDSKvPaoOs6N7SPFnsXw9Nk8fPiWjSeRAp6G8--2fut6ToiNKCNEw57_2IN1mei7oHdhKnCfC2xDcVo0PSvppvsnJE8udQrsZVik6GGk23dEA4uZjey-4G5WOCFXihgnD6ZhyCYOX3h5JVb5ON_Vla4lrSG0bQWv5Xxa3P8WC11OSuoJICzJGGjkwLJks5wTePW4H9V_wV8z4R8tAIAAA,32946714,Links Images GIS Viewer Completion,08,DONOVAN 2D (61764),104H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895734,Horizontal,New Drill,N,10546,data/plat_files/104H/32946714.tif
32946715,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946715&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8mvRo9AzNYQ8mpOc-QnMwOSi2cAS2ZVZyH6CP78oh0Do9l16WndlhmJ3EGQOROOPA7xDrso7OD881NhU7wsy_25MZxyAKOhfRfphQtP5tJUulJAkErMTD7lDSKvPaoOs6N7SPFnsXw9Nk8fPiWjSeRAp6G8--2fut6ToiNKCNEw57_2IN1mei7oHdhKnCfC2xDcVo0PSvppvsnJE8udQrsZVik6GGk23dEA4uZjey-4G5WOCFXihgnD6ZhyCYOX3h5JVb5ON_Vla4lrSG0bQWv5Xxa3P8WC11OSuoJICzJGGjkwLJks5wTePW4H9V_wV8z4R8tAIAAA,32946715,Links Images GIS Viewer Completion,08,DONOVAN 2E (61938),105H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895735,Horizontal,New Drill,N,10546,data/plat_files/105H/32946715.tif
32946716,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946716&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8mvRo9AzNYQ8mpOc-QnMwOSi2cAS2ZVZyH6CP78oh0Do9l16WndlhmJ3EGQOROOPA7xDrso7OD881NhU7wsy_25MZxyAKOhfRfphQtP5tJUulJAkErMTD7lDSKvPaoOs6N7SPFnsXw9Nk8fPiWjSeRAp6G8--2fut6ToiNKCNEw57_2IN1mei7oHdhKnCfC2xDcVo0PSvppvsnJE8udQrsZVik6GGk23dEA4uZjey-4G5WOCFXihgnD6ZhyCYOX3h5JVb5ON_Vla4lrSG0bQWv5Xxa3P8WC11OSvoJICzJGGjkwLFks5wTePW4H9V_wUaPCpgtAIAAA,32946716,Links Images GIS Viewer Completion,08,DONOVAN 2K (62170),111H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895736,Horizontal,New Drill,N,10546,data/plat_files/111H/32946716.tif
32946717,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946717&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8mvRo9AzNYQ8mpOc-QnMwOSi2cAS2ZVZyH6CP78oh0Do9l16WndlhmJ3EGQOROOPA7xDrso7OD881NhU7wsy_25MZxyAKOhfRfphQtP5tJUulJAkErMTD7lDSKvPaoOs6N7SPFnsXw9Nk8fPiWjSeRAp6G8--2fut6ToiNKCNEw57_2IN1mei7oHdhKnCfC2xDcVo0PSvppvsnJE8udQrsZVik6GGk23dEA4uZjey-4G5WOCFXihgnD6ZhyCYOX3h5JVb5ON_Vla4lrSG0bQWv5Xxa3P8WC11OSvoJICzJGGjkwLFks5wTePW4H9V_wUaPCpgtAIAAA,32946717,Links Images GIS Viewer Completion,08,DONOVAN 2L (61903),112H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/05/2023 Approved: 01/10/2024,895737,Horizontal,New Drill,N,10546,data/plat_files/112H/32946717.tif
