API NO.,PlatLink,District,Lease,Well Number,Permitted Operator,County,Status Date,Status Number,Wellbore Profiles,Filing Purpose,Amend,Total Depth,Stacked Lateral Parent Well DP #,Status,PlatFilePath
13544013,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=13544013&rrcActionMan=H4sIAAAAAAAAAM1Ry2rDMBD8mvRopJUdksMeTGjPfYTmYHJQbOEIbMus5D5AH9-VQ6B1ei69DLuzwzAaRSkEQpRCorwjqss6WDc819RU4ogz_25Oehw9ZHzOgvnQPmvd20qVea5YALiCh_tDyaNKY0O26-zQPhrqbfBPk6HPi2vWOBbl2Jtwds3e7XTXMVEgmTDRsHcvRlN9ZmqD4iZM5edrSa3PRk26f9XdZOaM7ClVsYKdgm3CzTaRBZ5Mawd_sCF5sumPXcJiX-ghRyH5PTMAr4krLpy6couU8s8q89eq1jjq1tC3Sn7tTx6rpS5lRRUBpYgKQYiYM8YiwZrJW4f_-ANffriftsECAAA,13544013,Links Images GIS Viewer Completion,08,MILLARD -E- (18110),105,"RING ENERGY, INC.(712382)",ECTOR,Submitted: 11/30/2023 Approved: 01/09/2024,895638,Vertical,New Drill,N,8500,
32946699,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946699&rrcActionMan=H4sIAAAAAAAAAM1Ry2rDMBD8mvRopJUdksMeTGjPfYTmYHJQbOEIbMus5D5AH9-VQ6B1ei69DLuzwzAaRSkEQpRCorwjqss6WDc819RU4ogz_25Oehw9ZHzOgvnQPmvd20qVea5YALiCh_tDyaNKY0O26-zQPhrqbfBPk6HPi2vWOBbl2Jtwds3e7XTXMVEgmTDRsHcvRlN9ZmqD4iZM5edrSa3PRk26f9XdZOaM7ClVsYKdgm3CzTaRBZ5Mawd_sCF5sumPXcJiX-ghRyH5PTMAr4krLpy6couU8s8q89eq1jjq1tC3Sn7tTx6rpS5lRRUBpYgKQYiYM8YiwZrJW4f_-ANffriftsECAAA,32946699,Links Images GIS Viewer Completion,08,CRESPI C30A (61821),1H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 11/30/2023 Approved: 01/03/2024,895639,Horizontal,New Drill,N,10605,
32946698,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946698&rrcActionMan=H4sIAAAAAAAAAM1Ry2rDMBD8mvRopJUdksMeTGjPfYTmYHJQbOEIbMus5D5AH9-VQ6B1ei69DLuzwzAaRSkEQpRCorwjqss6WDc819RU4ogz_25Oehw9ZHzOgvnQPmvd20qVea5YALiCh_tDyaNKY0O26-zQPhrqbfBPk6HPi2vWOBbl2Jtwds3e7XTXMVEgmTDRsHcvRlN9ZmqD4iZM5edrSa3PRk26f9XdZOaM7ClVsYKdgm3CzTaRBZ5Mawd_sCF5sumPXcJiX-ghRyH5PTMAr4krLpy6couU8s8q89eq1jjq1tC3Sn7tTx6rpS5lRRUBpYgKQYiYM8YiwZrJW4f_-ANffriftsECAAA,32946698,Links Images GIS Viewer Completion,08,CRESPI C30B (61852),2H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 11/30/2023 Approved: 01/03/2024,895636,Horizontal,New Drill,N,10605,
32946697,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946697&rrcActionMan=H4sIAAAAAAAAAM1Ry2rDMBD8mvRopJUdksMeTGjPfYTmYHJQbOEIbMus5D5AH9-VQ6B1ei69DLuzwzAaRSkEQpRCorwjqss6WDc819RU4ogz_25Oehw9ZHzOgvnQPmvd20qVea5YALiCh_tDyaNKY0O26-zQPhrqbfBPk6HPi2vWOBbl2Jtwds3e7XTXMVEgmTDRsHcvRlN9ZmqD4iZM5edrSa3PRk26f9XdZOaM7ClVsYKdgm3CzTaRBZ5Mawd_sCF5sumPXcJiX-ghRyH5PTMAr4krLpy6couU8s8q89eq1jjq1tC3Sn7tTx6rpS5lRRUBpYgKQYiYM8YiwZrJW4f_-ANffriftsECAAA,32946697,Links Images GIS Viewer Completion,08,CRESPI C30C (61827),3H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 11/30/2023 Approved: 01/05/2024,895633,Horizontal,New Drill,N,10605,
32946696,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946696&rrcActionMan=H4sIAAAAAAAAAM1Ry2rDMBD8mvRopJUdksMeTGjPfYTmYHJQbOEIbMus5D5AH9-VQ6B1ei69DLuzwzAaRSkEQpRCorwjqss6WDc819RU4ogz_25Oehw9ZHzOgvnQPmvd20qVea5YALiCh_tDyaNKY0O26-zQPhrqbfBPk6HPi2vWOBbl2Jtwds3e7XTXMVEgmTDRsHcvRlN9ZmqD4iZM5edrSa3PRk26f9XdZOaM7ClVsYKdgm3CzTaRBZ5Mawd_sCF5sumPXcJiX-ghRyH5PTMAr4krLpy6couU8s8q89eq1jjq1tC3Sn7tTx6rpS5lRRUBpYgKQYiYM8YiwZrJW4f_-ANffriftsECAAA,32946696,Links Images GIS Viewer Completion,08,CRESPI C30D (61848),4H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 11/30/2023 Approved: 01/05/2024,895632,Horizontal,New Drill,N,10605,
32946694,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946694&rrcActionMan=H4sIAAAAAAAAAM1Ry2rDMBD8mvRopJUdksMeTGjPfYTmYHJQbOEIbMus5D5AH9-VQ6B1ei69DLuzwzAaRSkEQpRCorwjqss6WDc819RU4ogz_25Oehw9ZHzOgvnQPmvd20qVea5YALiCh_tDyaNKY0O26-zQPhrqbfBPk6HPi2vWOBbl2Jtwds3e7XTXMVEgmTDRsHcvRlN9ZmqD4iZM5edrSa3PRk26f9XdZOaM7ClVsYKdgm3CzTaRBZ5Mawd_sCF5sumPXcJiX-ghRyH5PTMAr4krLpy6couU8s8q89eq1jjq1tC3Sn7tTx6rpS5lRRUBpYgKQYiYM8YiwZrJW4f_-ANffriftsECAAA,32946694,Links Images GIS Viewer Completion,08,CRESPI C30E (61850),5H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 11/30/2023 Approved: 01/05/2024,895626,Horizontal,New Drill,N,10605,
32946695,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946695&rrcActionMan=H4sIAAAAAAAAAM1Ry2rDMBD8mvRopJUdksMeTGjPfYTmYHJQbOEIbMus5D5AH9-VQ6B1ei69DLuzwzAaRSkEQpRCorwjqss6WDc819RU4ogz_25Oehw9ZHzOgvnQPmvd20qVea5YALiCh_tDyaNKY0O26-zQPhrqbfBPk6HPi2vWOBbl2Jtwds3e7XTXMVEgmTDRsHcvRlN9ZmqD4iZM5edrSa3PRk26f9XdZOaM7ClVsYKdgm3CzTaRBZ5Mawd_sCF5sumPXcJiX-ghRyH5PTMAr4krLpy6couU8s8q89eq1jjq1tC3Sn7tTx6rpS5lRRUBpYgKQYiYM8YiwZrJW4f_-ANffriftsECAAA,32946695,Links Images GIS Viewer Completion,08,CRESPI C30F (61820),6H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 11/30/2023 Approved: 01/05/2024,895620,Horizontal,New Drill,N,10605,
32946693,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946693&rrcActionMan=H4sIAAAAAAAAAM1Ry2rDMBD8mvRopJUdksMeTGjPfYTmYHJQbOEIbMus5D5AH9-VQ6B1ei69DLuzwzAaRSkEQpRCorwjqss6WDc819RU4ogz_25Oehw9ZHzOgvnQPmvd20qVea5YALiCh_tDyaNKY0O26-zQPhrqbfBPk6HPi2vWOBbl2Jtwds3e7XTXMVEgmTDRsHcvRlN9ZmqD4iZM5edrSa3PRk26f9XdZOaM7ClVsYKdgm3CzTaRBZ5Mawd_sCF5sumPXcJiX-ghRyH5PTMAr4krLpy6couU8s8q89eq1jjq1tC3Sn7tTx6rpS5lRRUBpYgKQYiYM8YiwZrJW4f_-ANffriftsECAAA,32946693,Links Images GIS Viewer Completion,08,CRESPI E30A (62045),1H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 11/30/2023 Approved: 01/05/2024,895616,Horizontal,New Drill,N,10605,
32946692,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946692&rrcActionMan=H4sIAAAAAAAAAM1Ry2rDMBD8mvRopJUdksMeTGjPfYTmYHJQbOEIbMus5D5AH9-VQ6B1ei69DLuzwzAaRSkEQpRCorwjqss6WDc819RU4ogz_25Oehw9ZHzOgvnQPmvd20qVea5YALiCh_tDyaNKY0O26-zQPhrqbfBPk6HPi2vWOBbl2Jtwds3e7XTXMVEgmTDRsHcvRlN9ZmqD4iZM5edrSa3PRk26f9XdZOaM7ClVsYKdgm3CzTaRBZ5Mawd_sCF5sumPXcJiX-ghRyH5PTMAr4krLpy6couU8s8q89eq1jjq1tC3Sn7tTx6rpS5lRRUBpYgKQYiYM8YiwZrJW4f_-ANffriftsECAAA,32946692,Links Images GIS Viewer Completion,08,CRESPI E30B (62153),2H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 11/30/2023 Approved: 01/05/2024,895615,Horizontal,New Drill,N,10605,
32946691,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946691&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGr0cksUsTGjXbRKahclCsYUjsC0zkvsAfXxHDoHW6bp0M8ycGS5XV5EzBiJyxoE_INZlHawbdjU2FTvBzN_NWY-jFzmt82A-tM9b95bJUilJBwIy8fR4LKmVqW3Qdp0d2meDvQ3-ZTL4eVXNG0dHCnoTLq45uK3uOgIFoAkTDge3NxrrC6E1sDszlZ-3JbY-HzXq_lV3k5k9kiaXRSa2UmxSXW8SLOBsWjv4ow1Jk0R_zFws5sW9UMA4vWcugsbEiiuTN7Zwyf8sMn-LagWjbg1-i-TX_PipWt4lr6CiAM6iBMFYVCBZLKiNK4L3Cv_xB74A02O5AMECAAA,32946691,Links Images GIS Viewer Completion,08,CRESPI E30C (61849),3H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 11/30/2023 Approved: 01/05/2024,895614,Horizontal,New Drill,N,10605,
32946690,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946690&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGr0cksUsTGjXbRKahclCsYUjsC0zkvsAfXxHDoHW6bp0M8ycGS5XV5EzBiJyxoE_INZlHawbdjU2FTvBzN_NWY-jFzmt82A-tM9b95bJUilJBwIy8fR4LKmVqW3Qdp0d2meDvQ3-ZTL4eVXNG0dHCnoTLq45uK3uOgIFoAkTDge3NxrrC6E1sDszlZ-3JbY-HzXq_lV3k5k9kiaXRSa2UmxSXW8SLOBsWjv4ow1Jk0R_zFws5sW9UMA4vWcugsbEiiuTN7Zwyf8sMn-LagWjbg1-i-TX_PipWt4lr6CiAM6iBMFYVCBZLKiNK4L3Cv_xB74A02O5AMECAAA,32946690,Links Images GIS Viewer Completion,08,CRESPI E30D (61927),4H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 11/30/2023 Approved: 01/05/2024,895613,Horizontal,New Drill,N,10605,
32946689,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946689&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGr0cksUsTGjXbRKahclCsYUjsC0zkvsAfXxHDoHW6bp0M8ycGS5XV5EzBiJyxoE_INZlHawbdjU2FTvBzN_NWY-jFzmt82A-tM9b95bJUilJBwIy8fR4LKmVqW3Qdp0d2meDvQ3-ZTL4eVXNG0dHCnoTLq45uK3uOgIFoAkTDge3NxrrC6E1sDszlZ-3JbY-HzXq_lV3k5k9kiaXRSa2UmxSXW8SLOBsWjv4ow1Jk0R_zFws5sW9UMA4vWcugsbEiiuTN7Zwyf8sMn-LagWjbg1-i-TX_PipWt4lr6CiAM6iBMFYVCBZLKiNK4L3Cv_xB74A02O5AMECAAA,32946689,Links Images GIS Viewer Completion,08,CRESPI E30E (62059),5H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 11/30/2023 Approved: 01/05/2024,895612,Horizontal,New Drill,N,10605,
32946688,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946688&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGr0cksUsTGjXbRKahclCsYUjsC0zkvsAfXxHDoHW6bp0M8ycGS5XV5EzBiJyxoE_INZlHawbdjU2FTvBzN_NWY-jFzmt82A-tM9b95bJUilJBwIy8fR4LKmVqW3Qdp0d2meDvQ3-ZTL4eVXNG0dHCnoTLq45uK3uOgIFoAkTDge3NxrrC6E1sDszlZ-3JbY-HzXq_lV3k5k9kiaXRSa2UmxSXW8SLOBsWjv4ow1Jk0R_zFws5sW9UMA4vWcugsbEiiuTN7Zwyf8sMn-LagWjbg1-i-TX_PipWt4lr6CiAM6iBMFYVCBZLKiNK4L3Cv_xB74A02O5AMECAAA,32946688,Links Images GIS Viewer Completion,08,CRESPI E30F (61826),6H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 11/30/2023 Approved: 01/04/2024,895611,Horizontal,New Drill,N,10605,
38939407,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38939407&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGr0cksUsTGjXbRKahclCsYUjsC0zkvsAfXxHDoHW6bp0M8ycGS5XV5EzBiJyxoE_INZlHawbdjU2FTvBzN_NWY-jFzmt82A-tM9b95bJUilJBwIy8fR4LKmVqW3Qdp0d2meDvQ3-ZTL4eVXNG0dHCnoTLq45uK3uOgIFoAkTDge3NxrrC6E1sDszlZ-3JbY-HzXq_lV3k5k9kiaXRSa2UmxSXW8SLOBsWjv4ow1Jk0R_zFws5sW9UMA4vWcugsbEiiuTN7Zwyf8sMn-LagWjbg1-i-TX_PipWt4lr6CiAM6iBMFYVCBZLKiNK4L3Cv_xB74A02O5AMECAAA,38939407,Links Images GIS Viewer Completion,08,ARPENT 21602 25 (292361),4H,"BTA OIL PRODUCERS, LLC(041867)",REEVES,Submitted: 01/04/2024 Approved: 01/11/2024,869314,Horizontal,New Drill,Y,10817,
38940971,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940971&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGr0cksUsTGjXbRKahclCsYUjsC0zkvsAfXxHDoHW6bp0M8ycGS5XV5EzBiJyxoE_INZlHawbdjU2FTvBzN_NWY-jFzmt82A-tM9b95bJUilJBwIy8fR4LKmVqW3Qdp0d2meDvQ3-ZTL4eVXNG0dHCnoTLq45uK3uOgIFoAkTDge3NxrrC6E1sDszlZ-3JbY-HzXq_lV3k5k9kiaXRSa2UmxSXW8SLOBsWjv4ow1Jk0R_zFws5sW9UMA4vWcugsbEiiuTN7Zwyf8sMn-LagWjbg1-i-TX_PipWt4lr6CiAM6iBMFYVCBZLKiNK4L3Cv_xB74A02O5AMECAAA,38940971,Links Images GIS Viewer Completion,08,GIRAFFE 19 UNIT 61 (62509),61H,"VTX ENERGY OPERATING, LLC(101377)",REEVES,Submitted: 12/14/2023 Approved: 01/08/2024,895928,Horizontal,New Drill,N,13000,
38940703,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940703&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGr0cksUsTGjXbRKahclCsYUjsC0zkvsAfXxHDoHW6bp0M8ycGS5XV5EzBiJyxoE_INZlHawbdjU2FTvBzN_NWY-jFzmt82A-tM9b95bJUilJBwIy8fR4LKmVqW3Qdp0d2meDvQ3-ZTL4eVXNG0dHCnoTLq45uK3uOgIFoAkTDge3NxrrC6E1sDszlZ-3JbY-HzXq_lV3k5k9kiaXRSa2UmxSXW8SLOBsWjv4ow1Jk0R_zFws5sW9UMA4vWcugsbEiiuTN7Zwyf8sMn-LagWjbg1-i-TX_PipWt4lr6CiAM6iBMFYVCBZLKiNK4L3Cv_xB74A02O5AMECAAA,38940703,Links Images GIS Viewer Completion,08,RAMONES UNIT 267-266E (53489),3UA,CALLON PETROLEUM OPERATING CO(124828),REEVES,Submitted: 11/17/2023 Approved: 01/05/2024,892585,Horizontal,New Drill,Y,11000,
38940799,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940799&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGr0cksUsTGjXbRKahclCsYUjsC0zkvsAfXxHDoHW6bp0M8ycGS5XV5EzBiJyxoE_INZlHawbdjU2FTvBzN_NWY-jFzmt82A-tM9b95bJUilJBwIy8fR4LKmVqW3Qdp0d2meDvQ3-ZTL4eVXNG0dHCnoTLq45uK3uOgIFoAkTDge3NxrrC6E1sDszlZ-3JbY-HzXq_lV3k5k9kiaXRSa2UmxSXW8SLOBsWjv4ow1Jk0R_zFws5sW9UMA4vWcugsbEiiuTN7Zwyf8sMn-LagWjbg1-i-TX_PipWt4lr6CiAM6iBMFYVCBZLKiNK4L3Cv_xB74A02O5AMECAAA,38940799,Links Images GIS Viewer Completion,08,RAMONES UNIT 267-266W (54211),2UA,CALLON PETROLEUM OPERATING CO(124828),REEVES,Submitted: 11/17/2023 Approved: 01/05/2024,893345,Horizontal,New Drill,Y,11000,
38940800,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940800&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGr0cksUsTGjXbRKahclCsYUjsC0zkvsAfXxHDoHW6bp0M8ycGS5XV5EzBiJyxoE_INZlHawbdjU2FTvBzN_NWY-jFzmt82A-tM9b95bJUilJBwIy8fR4LKmVqW3Qdp0d2meDvQ3-ZTL4eVXNG0dHCnoTLq45uK3uOgIFoAkTDge3NxrrC6E1sDszlZ-3JbY-HzXq_lV3k5k9kiaXRSa2UmxSXW8SLOBsWjv4ow1Jk0R_zFws5sW9UMA4vWcugsbEiiuTN7Zwyf8sMn-LagWjbg1-i-TX_PipWt4lr6CiAM6iBMFYVCBZLKiNK4L3Cv_xB74A02O5AMECAAA,38940800,Links Images GIS Viewer Completion,08,RAMONES UNIT 267-266W (54211),9BS,CALLON PETROLEUM OPERATING CO(124828),REEVES,Submitted: 11/17/2023 Approved: 01/05/2024,893347,Horizontal,New Drill,Y,11000,
38940972,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940972&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGr0cksUsTGjXbRKahclCsYUjsC0zkvsAfXxHDoHW6bp0M8ycGS5XV5EzBiJyxoE_INZlHawbdjU2FTvBzN_NWY-jFzmt82A-tM9b95bJUilJBwIy8fR4LKmVqW3Qdp0d2meDvQ3-ZTL4eVXNG0dHCnoTLq45uK3uOgIFoAkTDge3NxrrC6E1sDszlZ-3JbY-HzXq_lV3k5k9kiaXRSa2UmxSXW8SLOBsWjv4ow1Jk0R_zFws5sW9UMA4vWcugsbEiiuTN7Zwyf8sMn-LagWjbg1-i-TX_PipWt4lr6CiAM6iBMFYVCBZLKiNK4L3Cv_xB74A02O5AMECAAA,38940972,Links Images GIS Viewer Completion,08,GIRAFFE 19 UNIT 31 (62351),31H,"VTX ENERGY OPERATING, LLC(101377)",REEVES,Submitted: 12/14/2023 Approved: 01/08/2024,895929,Horizontal,New Drill,N,13000,
38940973,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940973&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFvyZdGj1DspiFCe26j9AsTBaKLRyBbZmR3Afo4ztyCLRO16WbYebMcLm6SpwxEIkzDvwOsS7r6PzwXGNTsSPM_N2ezDgGUdC6iPbDhKL1bytZKiXpQMBKPNwfSmplbht0XeeG9tFi72J4mix-XlSLxtORgt7Gs2_2fme6joAGtHHCYe9frMH6TGgD7MZMFeZtiW0oRoOmfzXdZGePpMmlXomdFNtcN9sMNZxs64ZwcDFrkuiPmYvFvLgXChin98xF0JiZvjB5ZQuX_M8iC9eo1jCa1uK3SH7Njx-r5V32CjoJ4CxJEIwlBYolTW1aE7xV-I8_8AWBw4KqwQIAAA,38940973,Links Images GIS Viewer Completion,08,GIRAFFE 19 UNIT S21 (62527),21H,"VTX ENERGY OPERATING, LLC(101377)",REEVES,Submitted: 12/14/2023 Approved: 01/05/2024,895930,Horizontal,New Drill,N,13000,
38940993,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940993&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFvyZdGj1DspiFCe26j9AsTBaKLRyBbZmR3Afo4ztyCLRO16WbYebMcLm6SpwxEIkzDvwOsS7r6PzwXGNTsSPM_N2ezDgGUdC6iPbDhKL1bytZKiXpQMBKPNwfSmplbht0XeeG9tFi72J4mix-XlSLxtORgt7Gs2_2fme6joAGtHHCYe9frMH6TGgD7MZMFeZtiW0oRoOmfzXdZGePpMmlXomdFNtcN9sMNZxs64ZwcDFrkuiPmYvFvLgXChin98xF0JiZvjB5ZQuX_M8iC9eo1jCa1uK3SH7Njx-r5V32CjoJ4CxJEIwlBYolTW1aE7xV-I8_8AWBw4KqwQIAAA,38940993,Links Images GIS Viewer Completion,08,GIRAFFE 19 UNIT 11 (62554),11H,"VTX ENERGY OPERATING, LLC(101377)",REEVES,Submitted: 12/14/2023 Approved: 01/08/2024,895931,Horizontal,New Drill,N,13000,
38940974,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940974&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFvyZdGj1DspiFCe26j9AsTBaKLRyBbZmR3Afo4ztyCLRO16WbYebMcLm6SpwxEIkzDvwOsS7r6PzwXGNTsSPM_N2ezDgGUdC6iPbDhKL1bytZKiXpQMBKPNwfSmplbht0XeeG9tFi72J4mix-XlSLxtORgt7Gs2_2fme6joAGtHHCYe9frMH6TGgD7MZMFeZtiW0oRoOmfzXdZGePpMmlXomdFNtcN9sMNZxs64ZwcDFrkuiPmYvFvLgXChin98xF0JiZvjB5ZQuX_M8iC9eo1jCa1uK3SH7Njx-r5V32CjoJ4CxJEIwlBYolTW1aE7xV-I8_8AWBw4KqwQIAAA,38940974,Links Images GIS Viewer Completion,08,GIRAFFE 19 UNIT 62 (62526),62H,"VTX ENERGY OPERATING, LLC(101377)",REEVES,Submitted: 12/14/2023 Approved: 01/08/2024,895932,Horizontal,New Drill,N,13000,
38940995,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940995&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFvyZdGj1DspiFCe26j9AsTBaKLRyBbZmR3Afo4ztyCLRO16WbYebMcLm6SpwxEIkzDvwOsS7r6PzwXGNTsSPM_N2ezDgGUdC6iPbDhKL1bytZKiXpQMBKPNwfSmplbht0XeeG9tFi72J4mix-XlSLxtORgt7Gs2_2fme6joAGtHHCYe9frMH6TGgD7MZMFeZtiW0oRoOmfzXdZGePpMmlXomdFNtcN9sMNZxs64ZwcDFrkuiPmYvFvLgXChin98xF0JiZvjB5ZQuX_M8iC9eo1jCa1uK3SH7Njx-r5V32CjoJ4CxJEIwlBYolTW1aE7xV-I8_8AWBw4KqwQIAAA,38940995,Links Images GIS Viewer Completion,08,GIRAFFE 19 UNIT 22 (62555),22H,"VTX ENERGY OPERATING, LLC(101377)",REEVES,Submitted: 12/14/2023 Approved: 01/08/2024,895934,Horizontal,New Drill,N,13000,
38940996,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940996&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFvyZdGj1DspiFCe26j9AsTBaKLRyBbZmR3Afo4ztyCLRO16WbYebMcLm6SpwxEIkzDvwOsS7r6PzwXGNTsSPM_N2ezDgGUdC6iPbDhKL1bytZKiXpQMBKPNwfSmplbht0XeeG9tFi72J4mix-XlSLxtORgt7Gs2_2fme6joAGtHHCYe9frMH6TGgD7MZMFeZtiW0oRoOmfzXdZGePpMmlXomdFNtcN9sMNZxs64ZwcDFrkuiPmYvFvLgXChin98xF0JiZvjB5ZQuX_M8iC9eo1jCa1uK3SH7Njx-r5V32CjoJ4CxJEIwlBYolTW1aE7xV-I8_8AWBw4KqwQIAAA,38940996,Links Images GIS Viewer Completion,08,GIRAFFE 19 UNIT S32 (62505),32H,"VTX ENERGY OPERATING, LLC(101377)",REEVES,Submitted: 12/14/2023 Approved: 01/04/2024,895935,Horizontal,New Drill,N,13000,
38940427,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940427&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFvyZdGj1DspiFCe26j9AsTBaKLRyBbZmR3Afo4ztyCLRO16WbYebMcLm6SpwxEIkzDvwOsS7r6PzwXGNTsSPM_N2ezDgGUdC6iPbDhKL1bytZKiXpQMBKPNwfSmplbht0XeeG9tFi72J4mix-XlSLxtORgt7Gs2_2fme6joAGtHHCYe9frMH6TGgD7MZMFeZtiW0oRoOmfzXdZGePpMmlXomdFNtcN9sMNZxs64ZwcDFrkuiPmYvFvLgXChin98xF0JiZvjB5ZQuX_M8iC9eo1jCa1uK3SH7Njx-r5V32CjoJ4CxJEIwlBYolTW1aE7xV-I8_8AWBw4KqwQIAAA,38940427,Links Images GIS Viewer Completion,08,NEIDERMEYER 217-180 UNIT W3 (60487),3H,"VITAL ENERGY, INC.(100951)",REEVES,Submitted: 11/22/2023 Approved: 01/22/2024,887798,Horizontal,New Drill,Y,16000,
38940428,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940428&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFvyZdGj1DspiFCe26j9AsTBaKLRyBbZmR3Afo4ztyCLRO16WbYebMcLm6SpwxEIkzDvwOsS7r6PzwXGNTsSPM_N2ezDgGUdC6iPbDhKL1bytZKiXpQMBKPNwfSmplbht0XeeG9tFi72J4mix-XlSLxtORgt7Gs2_2fme6joAGtHHCYe9frMH6TGgD7MZMFeZtiW0oRoOmfzXdZGePpMmlXomdFNtcN9sMNZxs64ZwcDFrkuiPmYvFvLgXChin98xF0JiZvjB5ZQuX_M8iC9eo1jCa1uK3SH7Njx-r5V32CjoJ4CxJEIwlBYolTW1aE7xV-I8_8AWBw4KqwQIAAA,38940428,Links Images GIS Viewer Completion,08,NEIDERMEYER 217-180 UNIT W20 (60769),20H,"VITAL ENERGY, INC.(100951)",REEVES,Submitted: 11/22/2023 Approved: 01/22/2024,887799,Horizontal,New Drill,Y,16000,
